rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/525/GCA_000010525.1_ASM1052v1	Azorhizobium_caulinodans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/968/415/GCA_002968415.1_ASM296841v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/045/165/GCA_003045165.1_ASM304516v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/005/GCA_003047005.1_ASM304700v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/025/GCA_003047025.1_ASM304702v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/047/045/GCA_003047045.1_ASM304704v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/071/465/GCA_003071465.1_ASM307146v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/255/GCA_003073255.1_ASM307325v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/073/455/GCA_003073455.1_ASM307345v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/076/535/GCA_003076535.1_ASM307653v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/150/855/GCA_003150855.2_ASM315085v2	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/265/265/GCA_003265265.1_ASM326526v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/085/GCA_003285085.1_ASM328508v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/390/415/GCA_003390415.1_ASM339041v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/431/885/GCA_003431885.1_ASM343188v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/432/425/GCA_003432425.1_ASM343242v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/546/955/GCA_003546955.1_ASM354695v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/555/525/GCA_003555525.1_ASM355552v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/573/875/GCA_003573875.1_ASM357387v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/612/755/GCA_003612755.1_ASM361275v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/667/745/GCA_003667745.1_ASM366774v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/721/475/GCA_003721475.1_ASM372147v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/915/GCA_003854915.1_ASM385491v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/855/275/GCA_003855275.1_ASM385527v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/445/GCA_003860445.1_ASM386044v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/101/805/GCA_004101805.1_ASM410180v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/119/575/GCA_004119575.1_ASM411957v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/119/735/GCA_004119735.1_ASM411973v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/119/855/GCA_004119855.1_ASM411985v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/329/055/GCA_004329055.1_ASM432905v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/337/655/GCA_004337655.1_ASM433765v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/799/565/GCA_004799565.1_ASM479956v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/489/235/GCA_006489235.1_ASM648923v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/489/255/GCA_006489255.1_ASM648925v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/489/275/GCA_006489275.1_ASM648927v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/965/525/GCA_006965525.1_ASM696552v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/974/185/GCA_006974185.1_ASM697418v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/925/GCA_008244925.1_ASM824492v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/367/895/GCA_008367895.1_ASM836789v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/675/GCA_008727675.1_ASM872767v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/802/875/GCA_008802875.1_ASM880287v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/362/235/GCA_009362235.1_ASM936223v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/663/035/GCA_009663035.1_ASM966303v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/145/GCA_009664145.1_ASM966414v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/738/165/GCA_009738165.1_ASM973816v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/789/615/GCA_009789615.1_ASM978961v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/834/085/GCA_009834085.1_ASM983408v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/856/975/GCA_009856975.1_ASM985697v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/295/GCA_009913295.1_ASM991329v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/315/GCA_009913315.1_ASM991331v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/335/GCA_009913335.1_ASM991333v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/355/GCA_009913355.1_ASM991335v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/375/GCA_009913375.1_ASM991337v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/475/GCA_009913475.1_ASM991347v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/495/GCA_009913495.1_ASM991349v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/914/135/GCA_009914135.1_ASM991413v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/914/175/GCA_009914175.1_ASM991417v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/931/675/GCA_009931675.1_ASM993167v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/032/725/GCA_011032725.1_ASM1103272v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/100/445/GCA_011100445.1_ASM1110044v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/769/925/GCA_011769925.1_ASM1176992v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/784/665/GCA_011784665.1_ASM1178466v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/226/065/GCA_012226065.1_ASM1222606v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/275/165/GCA_012275165.1_ASM1227516v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/647/845/GCA_012647845.1_ASM1264784v1	Bacillus_velezensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/970/665/GCA_007970665.1_ASM797066v1	Baekduia_soli
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/033/235/GCA_008033235.1_ASM803323v1	Anseongella_ginsenosidimutans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/971/385/GCA_007971385.1_ASM797138v1	Arachidicoccus_ginsenosidivorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/085/GCA_000019085.1_ASM1908v1	Thermoanaerobacter_pseudethanolicus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/265/GCA_000816265.1_ASM81626v1	Campylobacter_subantarcticus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/816/305/GCA_000816305.1_ASM81630v1	Campylobacter_subantarcticus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/025/GCA_001658025.1_ASM165802v1	Kosakonia_oryzae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/235/GCA_000213235.1_ASM21323v1	Tepidanaerobacter_acetatoxydans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/765/GCA_000328765.2_ASM32876v2	Tepidanaerobacter_acetatoxydans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/659/785/GCA_001659785.1_ASM165978v1	Dietzia_timorensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/252/445/GCA_000252445.1_ASM25244v1	Deinococcus_gobiensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/270/285/GCA_000270285.1_ASM27028v1	Eggerthella_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/886/695/GCA_001886695.1_ASM188669v1	Erythrobacter_gangjinensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/544/855/GCA_003544855.1_ASM354485v1	Arcobacter_marinus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/545/155/GCA_001545155.1_ASM154515v1	Halomonas_chromatireducens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/075/GCA_000243075.1_ASM24307v1	Oceanimonas_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/645/GCA_000010645.1_ASM1064v1	Candidatus_Azobacteroides
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/091/395/GCA_002091395.1_ASM209139v1	Candidatus_Azobacteroides
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/665/GCA_000019665.1_ASM1966v1	Methylacidiphilum_infernorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/310/085/GCA_001310085.1_ASM131008v1	Rufibacter_tibetensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/645/GCA_000021645.1_ASM2164v1	Dictyoglomus_turgidum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/264/245/GCA_001264245.1_ASM126424v1	Microcystis_panniformis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/810/325/GCA_002810325.1_ASM281032v1	Bartonella_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/612/705/GCA_001612705.2_ASM161270v2	Pseudomonas_yamanorum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/963/865/GCA_000963865.1_ASM96386v1	Muricauda_lutaonensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/856/625/GCA_009856625.1_ASM985662v1	Aquitalea_denitrificans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/858/495/GCA_007858495.1_ASM785849v1	Mycoplasma_anserisalpingitidis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/858/515/GCA_007858515.1_ASM785851v1	Mycoplasma_anserisalpingitidis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/859/615/GCA_007859615.1_ASM785961v1	Mycoplasma_anserisalpingitidis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/870/205/GCA_001870205.1_ASM187020v1	Vagococcus_teuberi
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/335/GCA_002238335.1_ASM223833v1	Campylobacter_avium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/795/125/GCA_003795125.1_ASM379512v1	Tetragenococcus_osmophilus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/275/GCA_001908275.1_ASM190827v1	Paenibacillus_xylanexedens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/305/595/GCA_001305595.1_ASM130559v1	Azospirillum_thiophilum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/699/505/GCA_000699505.1_ASM69950v1	Rhodoluna_lacicola
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/240/355/GCA_002240355.1_ASM224035v1	Prauserella_marina
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/555/GCA_000230555.1_ASM23055v1	Pelagibacterium_halotolerans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/725/GCA_000023725.1_ASM2372v1	Flavobacteriaceae_bacterium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/854/225/GCA_001854225.1_ASM185422v1	Candidatus_Rhodoluna
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/277/175/GCA_001277175.1_ASM127717v1	Cronobacter_universalis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/995/GCA_000230995.3_ASM23099v3	Mesorhizobium_australicum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/485/GCA_003860485.1_ASM386048v1	Chryseobacterium_taklimakanense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/545/GCA_003860545.1_ASM386054v1	Chryseobacterium_taklimakanense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/187/185/GCA_900187185.1_50618_E01	Chryseobacterium_taklimakanense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/855/455/GCA_003855455.1_ASM385545v1	Mycoplasma_struthionis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/789/575/GCA_009789575.1_ASM978957v1	Stappia_indica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/195/GCA_008728195.1_ASM872819v1	Roseovarius_indicus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/028/625/GCA_001028625.1_ASM102862v1	Altererythrobacter_marensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/342/265/GCA_000342265.1_ASM34226v1	beta_proteobacterium
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/705/GCA_000024705.1_ASM2470v1	Geobacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/553/935/GCA_001553935.1_ASM155393v1	Actinomyces_oris
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/214/815/GCA_004214815.1_ASM421481v1	Arcobacter_thereius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/096/075/GCA_003096075.1_ASM309607v1	Dietzia_lutea
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/255/GCA_001559255.2_ASM155925v2	Hafnia_paralvei
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/785/GCA_000213785.1_ASM21378v1	Hydrogenobaculum_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/855/GCA_000341855.1_ASM34185v1	Hydrogenobaculum_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/215/065/GCA_000215065.1_ASM21506v1	Hydrogenobaculum_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/348/765/GCA_000348765.2_ASM34876v2	Hydrogenobaculum_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/115/GCA_000284115.1_ASM28411v1	Phycisphaera_mikurensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/211/785/GCA_002211785.1_ASM221178v1	Francisella_halioticida
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/174/795/GCA_000174795.2_ASM17479v2	Geobacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/965/GCA_000025965.1_ASM2596v1	Aromatoleum_aromaticum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/363/135/GCA_009363135.1_ASM936313v1	Kosakonia_arachidis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/286/435/GCA_003286435.2_ASM328643v2	Mucilaginibacter_gossypii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/165/GCA_000143165.1_ASM14316v1	Dehalogenimonas_lykanthroporepellens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/497/895/GCA_009497895.1_ASM949789v1	Pseudomonas_pelagia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/677/275/GCA_001677275.1_ASM167727v1	Vibrio_breoganii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/082/195/GCA_002082195.1_ASM208219v1	Streptomyces_gilvosporeus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/125/GCA_002157125.1_ASM215712v1	Acidovorax_carolinensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/145/GCA_002157145.1_ASM215714v1	Acidovorax_carolinensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/165/GCA_002157165.1_ASM215716v1	Acidovorax_carolinensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/157/185/GCA_002157185.1_ASM215718v1	Acidovorax_carolinensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/990/635/GCA_007990635.1_ASM799063v1	Leptotrichia_hongkongensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/065/365/GCA_003065365.1_ASM306536v1	Polynucleobacter_difficilis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/665/GCA_000183665.1_ASM18366v1	Candidatus_Liberibacter
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/355/475/GCA_003355475.1_ASM335547v1	Brachybacterium_saurashtrense
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/887/245/GCA_001887245.1_ASM188724v1	Neomicrococcus_aestuarii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/798/325/GCA_003798325.1_ASM379832v1	Propionibacterium_acidifaciens
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/635/GCA_002285635.2_ASM228563v2	Chryseobacterium_piperi
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/106/835/GCA_011106835.1_ASM1110683v1	Shewanella_chilikensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/731/775/GCA_010731775.1_ASM1073177v1	Mycobacterium_mantenii
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/421/025/GCA_004421025.1_ASM442102v1	Sphingobacterium_psychroaquaticum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/405/015/GCA_011405015.1_ASM1140501v1	Mameliella_alba
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/895/885/GCA_001895885.1_ASM189588v1	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/938/665/GCA_001938665.1_ASM193866v1	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/938/685/GCA_001938685.1_ASM193868v1	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/938/705/GCA_001938705.1_ASM193870v1	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/077/215/GCA_002077215.1_ASM207721v1	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/765/GCA_008244765.1_ASM824476v1	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/936/195/GCA_009936195.2_ASM993619v2	Bacillus_safensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/363/095/GCA_009363095.1_ASM936309v1	Paenibacillus_cellulositrophicus
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/843/505/GCA_002843505.1_ASM284350v1	Bacillus_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/067/135/GCA_002067135.1_ASM206713v1	Spirosoma_rigui
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/910/725/GCA_002910725.2_ASM291072v2	Streptomyces_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/858/975/GCA_007858975.2_ASM785897v2	Dickeya_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/135/935/GCA_004135935.1_ASM413593v1	Methylovirgula_ligni
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/688/945/GCA_009688945.1_ASM968894v1	Desulfosarcina_alkanivorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/025/625/GCA_002025625.1_ASM202562v1	Ochrobactrum_pituitosum
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/418/305/GCA_000418305.1_ASM41830v1	Psychrobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/190/945/GCA_001190945.1_ASM119094v1	Luteipulveratus_mongoliensis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/020/985/GCA_001020985.1_ASM102098v1	Corynebacterium_mustelae
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/425/GCA_000148425.1_ASM14842v1	Thermoanaerobacter_sp
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/045/GCA_000219045.1_ASM21904v1	Francisella_salina
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/895/265/GCA_001895265.1_ASM189526v1	Francisella_uliginis
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/288/365/GCA_002288365.1_ASM228836v1	Candidatus_Planktophila
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/021/505/GCA_000021505.1_ASM2150v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/699/475/GCA_000699475.1_ASM69947v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/405/GCA_000831405.1_ASM83140v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/831/425/GCA_000831425.1_ASM83142v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/595/GCA_002776595.1_ASM277659v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/615/GCA_002776615.1_ASM277661v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/635/GCA_002776635.1_ASM277663v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/655/GCA_002776655.1_ASM277665v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/675/GCA_002776675.1_ASM277667v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/804/305/GCA_002804305.1_ASM280430v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/025/GCA_002844025.1_ASM284402v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/045/GCA_002844045.1_ASM284404v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/065/GCA_002844065.1_ASM284406v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/085/GCA_002844085.1_ASM284408v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/105/GCA_002844105.1_ASM284410v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/844/665/GCA_002844665.1_ASM284466v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/846/095/GCA_002846095.1_ASM284609v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/846/115/GCA_002846115.1_ASM284611v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/846/175/GCA_002846175.1_ASM284617v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/846/935/GCA_002846935.1_ASM284693v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/848/985/GCA_002848985.1_ASM284898v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/859/145/GCA_002859145.1_ASM285914v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/859/165/GCA_002859165.1_ASM285916v1	Candidatus_Hodgkinia
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/972/785/GCA_000972785.3_ASM97278v3	Pandoraea_oxalativorans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/442/645/GCA_000442645.1_ASM44264v1	Corynebacterium_maris
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/745/GCA_000019745.1_ASM1974v1	Polynucleobacter_necessarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/165/GCA_900095165.1_PPGSP_Eae2_chr	Polynucleobacter_necessarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/175/GCA_900095175.1_PPGSP_Eda1_chr	Polynucleobacter_necessarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/195/GCA_900095195.1_PPGSP_Eae5_chr	Polynucleobacter_necessarius
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/205/GCA_900095205.1_PPGSP_Eoc1_chr	Polynucleobacter_necessarius
